t_s,q_deg,dq_deg_s,omega_rad_s,I_cmd_A,I_meas_A,adc,F_N,tau_Nm,mode
25986.638166009,1.3623046875,0.0,0.0,0.41977017819969054,2,0,0.0013822791268533771,0.00017278489085667214,RETURN
25986.642174016,1.34033203125,-0.5,-0.008726646259971648,1.4495625029884633,5,0,0.0010367093451400327,0.00012958866814250409,RETURN
25986.646178357,1.34033203125,0.0,0.0,0.41375922081733907,2,0,0.0007775320088550245,9.719150110687806e-05,RETURN
25986.650323267,1.318359375,0.0,0.0,0.4429138662742853,13,0,0.0005831490066412684,7.289362583015855e-05,RETURN
25986.654366692,1.29638671875,-1.6,-0.027925268031909273,3.67326593348597,1,0,0.00043736175498095133,5.467021937261892e-05,RETURN
25986.658381725,1.29638671875,0.0,0.0,0.4382353640764123,5,0,0.00032802131623571346,4.100266452946418e-05,RETURN
25986.662322259,1.29638671875,0.0,0.0,0.404130865722915,0,0,0.0002460159871767851,3.075199839709814e-05,RETURN
25986.666201996,1.29638671875,0.0,0.0,0.3708171856651441,2,0,0.00018451199038258887,2.306399879782361e-05,RETURN
25986.67017865,1.2744140625,-1.3,-0.022689280275926284,3.0028542425158506,-5,0,0.0001383839927869416,1.72979990983677e-05,RETURN
25986.674291649,1.2744140625,0.0,0.0,0.36809038174650244,2,0,0.00010378799459020623,1.2973499323775779e-05,RETURN
25986.678317286,1.29638671875,1.6,0.027925268031909273,-2.931573153953496,4,0,7.784099594265467e-05,9.730124492831834e-06,RETURN
25986.682335178,1.29638671875,0.0,0.0,0.23501737494352537,-4,0,5.8380746956991004e-05,7.2975933696238756e-06,RETURN
25986.686356179,1.318359375,0.0,0.0,0.1359327622303017,-27,0,4.378556021774325e-05,5.473195027217906e-06,RETURN
25986.690210404,1.34033203125,1.6,0.027925268031909273,-3.1615205593668403,3,0,3.283917016330743e-05,4.104896270413429e-06,RETURN
25986.694232285,1.34033203125,0.0,0.0,0.005825985567838199,-21,0,2.4629377622480578e-05,3.0786722028100723e-06,RETURN
25986.698332639,1.34033203125,0.0,0.0,-0.027196806465291656,2,0,1.847203321686043e-05,2.3090041521075538e-06,RETURN
25986.702203409,1.34033203125,0.0,0.0,-0.05811496340379896,12,0,1.3854024912645323e-05,1.7317531140806653e-06,RETURN
25986.706172339,1.34033203125,0.0,0.0,-0.0895717590071532,-18,0,1.0390518684483992e-05,1.298814835560499e-06,RETURN
25986.710159648,1.318359375,0.0,0.0,-0.055005397515223375,2,0,7.792889013362993e-06,9.74111126670374e-07,RETURN
25986.714160264,1.318359375,0.0,0.0,-0.0862107842369979,11,0,5.844666760022245e-06,7.305833450027806e-07,RETURN
25986.71816631,1.318359375,0.0,0.0,-0.11720850529005733,-4,0,4.383500070016684e-06,5.479375087520855e-07,RETURN
25986.722177077,1.318359375,0.0,0.0,-0.14799410695446547,1,0,3.287625052512513e-06,4.109531315640641e-07,RETURN
25986.726321468,1.318359375,0.0,0.0,-0.17955019641806835,6,0,2.4657187893843846e-06,3.082148486730481e-07,RETURN
25986.730290333,1.318359375,0.0,0.0,-0.20951931771867427,1,0,1.8492890920382885e-06,2.3116113650478606e-07,RETURN
25986.734335322,1.318359375,0.0,0.0,-0.23982080606915313,-4,0,1.3869668190287164e-06,1.7337085237858955e-07,RETURN
25986.738295393,1.318359375,0.0,0.0,-0.26924617160623,0,0,1.0402251142715372e-06,1.3002813928394215e-07,RETURN
25986.742290813,1.318359375,0.0,0.0,-0.2986990650137007,5,0,7.801688357036528e-07,9.75211044629566e-08,RETURN
25986.746157192,1.318359375,0.0,0.0,-0.3269729594415809,2,0,5.851266267777398e-07,7.314082834721747e-08,RETURN
25986.750164253,1.318359375,0.0,0.0,-0.35604903687572476,4,0,4.388449700833048e-07,5.48556212604131e-08,RETURN
25986.754160874,1.318359375,0.0,0.0,-0.38481694733354077,3,0,3.291337275624786e-07,4.114171594530982e-08,RETURN
25986.758242203,1.318359375,0.0,0.0,-0.41395976829569503,2,0,2.4685029567185894e-07,3.085628695898237e-08,RETURN
25986.762228861,1.318359375,0.0,0.0,-0.44219422395375796,1,0,1.851377217538942e-07,2.3142215219236775e-08,RETURN
25986.766214519,1.318359375,0.0,0.0,-0.47019653160453734,-3,0,1.3885329131542065e-07,1.735666141442758e-08,RETURN
25986.770443781,1.318359375,0.0,0.0,-0.4996734861873162,3,0,1.041399684865655e-07,1.3017496060820687e-08,RETURN
25986.77433628,1.318359375,0.0,0.0,-0.5265738043921371,3,0,7.810497636492414e-08,9.763122045615517e-09,RETURN
25986.778345775,1.318359375,0.0,0.0,-0.5540669462664607,5,0,5.857873227369309e-08,7.3223415342116366e-09,RETURN
25986.782295523,1.318359375,0.0,0.0,-0.580933220463965,-25,0,4.393404920526981e-08,5.491756150658727e-09,RETURN
25986.786323367,1.318359375,0.0,0.0,-0.608114279076371,6,0,3.295053690395236e-08,4.118817112994045e-09,RETURN
25986.790159179,1.318359375,0.0,0.0,-0.6337909272441182,11,0,2.471290267796427e-08,3.089112834745534e-09,RETURN
25986.794159927,1.318359375,0.0,0.0,-0.6603661934850944,1,0,1.85346770084732e-08,2.31683462605915e-09,RETURN
25986.798167868,1.318359375,0.0,0.0,-0.6867762155464756,3,0,1.3901007756354901e-08,1.7376259695443626e-09,RETURN
25986.802311347,1.318359375,0.0,0.0,-0.7138604962017601,11,0,1.0425755817266176e-08,1.303219477158272e-09,RETURN
25986.806199068,1.318359375,0.0,0.0,-0.7390623958776739,1,0,7.819316862949631e-09,9.77414607868704e-10,RETURN
25986.810204942,1.318359375,0.0,0.0,-0.7648283034727652,4,0,5.864487647212224e-09,7.33060955901528e-10,RETURN
25986.814308632,1.318359375,0.0,0.0,-0.7910118960542012,0,0,4.3983657354091675e-09,5.497957169261459e-10,RETURN
25986.818203359,1.318359375,0.0,0.0,-0.8156582443773086,-2,0,3.298774301556876e-09,4.123467876946095e-10,RETURN
25986.82230592,1.318359375,0.0,0.0,-0.8414175675118385,4,0,2.474080726167657e-09,3.092600907709571e-10,RETURN
25986.826193465,1.318359375,0.0,0.0,-0.8656265585814087,-33,0,1.8555605446257428e-09,2.3194506807821784e-10,RETURN
25986.830217352,1.318359375,0.0,0.0,-0.890489766564267,4,0,1.3916704084693068e-09,1.7395880105866335e-10,RETURN
25986.834193586,1.318359375,0.0,0.0,-0.9148608074303961,11,0,1.04375280635198e-09,1.304691007939975e-10,RETURN
25986.838168479,1.318359375,0.0,0.0,-0.9390298844948886,1,0,7.828146047639851e-10,9.785182559549813e-11,RETURN
25986.842154124,1.318359375,0.0,0.0,-0.963071679664688,-19,0,5.871109535729887e-10,7.338886919662359e-11,RETURN
25986.846152806,1.318359375,0.0,0.0,-0.986999844305028,0,0,4.4033321517974156e-10,5.5041651897467695e-11,RETURN
25986.85027144,1.318359375,0.0,0.0,-1.0114487005397041,3,0,3.302499113848062e-10,4.1281238923100776e-11,RETURN
25986.854266499,1.318359375,0.0,0.0,-1.0349686469886046,3,0,2.4768743353860466e-10,3.096092919232558e-11,RETURN
25986.858150572,1.318359375,0.0,0.0,-1.0576524837570536,-25,0,1.8576557515395347e-10,2.3220696894244183e-11,RETURN
25986.862152165,1.318359375,0.0,0.0,-1.08084112007915,4,0,1.393241813654651e-10,1.741552267068314e-11,RETURN
25986.866148594,1.318359375,0.0,0.0,-1.1038144883226313,4,0,1.0449313602409884e-10,1.3061642003012355e-11,RETURN
25986.870147577,1.318359375,0.0,0.0,-1.126618797946962,7,0,7.836985201807413e-11,9.796231502259266e-12,RETURN
25986.874148035,1.318359375,0.0,0.0,-1.1492490634350647,3,0,5.877738901355559e-11,7.347173626694449e-12,RETURN
25986.878171576,1.318359375,0.0,0.0,-1.1718277999799662,8,0,4.408304176016669e-11,5.510380220020836e-12,RETURN
25986.882256539,1.318359375,0.0,0.0,-1.194566749167086,3,0,3.3062281320125015e-11,4.132785165015627e-12,RETURN
25986.886259271,1.318359375,0.0,0.0,-1.2166659236035327,-15,0,2.479671099009376e-11,3.09958887376172e-12,RETURN
25986.890154486,1.318359375,0.0,0.0,-1.2379993321637426,12,0,1.8597533242570317e-11,2.3246916553212896e-12,RETURN
25986.89415401,1.318359375,0.0,0.0,-1.2597333758495513,3,0,1.3948149931927738e-11,1.7435187414909672e-12,RETURN
25986.898151398,1.318359375,0.0,0.0,-1.281282053368001,10,0,1.0461112448945805e-11,1.3076390561182256e-12,RETURN
25986.90214905,1.318359375,0.0,0.0,-1.3026598658053947,-4,0,7.845834336709353e-12,9.807292920886691e-13,RETURN
25986.906184724,1.318359375,0.0,0.0,-1.3240684566125025,-28,0,5.8843757525320136e-12,7.355469690665017e-13,RETURN
25986.910153919,1.29638671875,-0.8,-0.013962634015954637,0.3209635312932453,0,0,4.413281814399011e-12,5.516602267998764e-13,RETURN
25986.914263631,1.2744140625,-1.5,-0.026179938779914945,1.7654277867762276,12,0,3.3099613607992582e-12,4.137451700999073e-13,RETURN
25986.918155416,1.25244140625,0.0,0.0,-1.1888033384240169,13,0,2.4824710205994434e-12,3.103088775749304e-13,RETURN
25986.922153833,1.23046875,0.0,0.0,-1.143425404778596,-1,0,1.8618532654495827e-12,2.3273165818119784e-13,RETURN
25986.926155063,1.23046875,0.0,0.0,-1.1638155195806337,-13,0,1.396389949087187e-12,1.7454874363589838e-13,RETURN
25986.930166684,1.23046875,0.0,0.0,-1.1840949916889847,-3,0,1.0472924618153902e-12,1.3091155772692377e-13,RETURN
25986.934166876,1.20849609375,0.0,0.0,-1.1382364758069001,-5,0,7.854693463615427e-13,9.818366829519284e-14,RETURN
25986.93816469,1.1865234375,0.0,0.0,-1.092205647241498,-5,0,5.891020097711569e-13,7.363775122139462e-14,RETURN
25986.94216379,1.16455078125,0.0,0.0,-1.046022154563277,2,0,4.4182650732836776e-13,5.522831341604597e-14,RETURN
25986.946162401,1.142578125,0.0,0.0,-0.9996784278036359,6,0,3.3136988049627575e-13,4.142123506203447e-14,RETURN
25986.950262693,1.12060546875,0.0,0.0,-0.9536719358085128,-12,0,2.4852741037220684e-13,3.1065926296525855e-14,RETURN
25986.954262983,1.0986328125,-1.6,-0.027925268031909273,2.292979480460628,-27,0,1.8639555777915512e-13,2.329944472239439e-14,RETURN
25986.958278234,1.03271484375,-1.6,-0.027925268031909273,2.47154949780808,2,0,1.3979666833436635e-13,1.7474583541795793e-14,RETURN
25986.962265661,0.966796875,-1.3,-0.022689280275926284,2.050405440149118,4,0,1.0484750125077477e-13,1.3105937656346846e-14,RETURN
25986.966261056,0.9228515625,-1.6,-0.027925268031909273,2.763456659959934,1,0,7.863562593808108e-14,9.829453242260135e-15,RETURN
25986.970267417,0.87890625,-1.6,-0.027925268031909273,2.8766068388343027,2,0,5.89767194535608e-14,7.3720899316951e-15,RETURN
25986.974257349,0.8349609375,-1.6,-0.027925268031909273,2.9899827527478346,0,0,4.4232539590170605e-14,5.529067448771326e-15,RETURN
25986.978166395,0.76904296875,-1.6,-0.027925268031909273,3.1697951888748808,0,0,3.317440469262795e-14,4.1468005865784935e-15,RETURN
25986.982277694,0.703125,-1.6,-0.027925268031909273,3.3488268636297436,1,0,2.4880803519470966e-14,3.1101004399338707e-15,RETURN
25986.986155175,0.615234375,-2.0,-0.03490658503988659,4.394986468980671,3,0,1.866060263960322e-14,2.3325753299504025e-15,RETURN
25986.990256057,0.52734375,-2.3000000000000003,-0.04014257279586959,5.240280736730069,1,0,1.3995451979702415e-14,1.7494314974628019e-15,RETURN
25986.994154246,0.41748046875,-2.6,-0.04537856055185257,6.152544596200697,3,0,1.0496588984776811e-14,1.3120736230971014e-15,RETURN
25986.998263482,0.3076171875,-3.2,-0.05585053606381855,7.664012824226258,2,0,7.872441738582609e-15,9.840552173228261e-16,RETURN
25987.002199677,0.15380859375,-3.1,-0.054105206811824215,7.908222756145621,4,0,5.904331303936957e-15,7.380414129921196e-16,RETURN
25987.006158555,0.0,-3.8000000000000003,-0.06632251157578453,9.752469789678448,3,0,4.428248477952718e-15,5.535310597440897e-16,RETURN
25987.010268845,-0.15380859375,-3.9000000000000004,-0.06806784082777886,10.396201020826894,2,0,3.3211863584645384e-15,4.151482948080673e-16,RETURN
25987.014263599,-0.3076171875,-3.8000000000000003,-0.06632251157578453,10.64057099821085,2,0,2.4908897688484037e-15,3.1136122110605046e-16,RETURN
25987.018151905,-0.46142578125,-3.4000000000000004,-0.05934119456780721,10.285528097097377,12,0,1.8681673266363025e-15,2.335209158295378e-16,RETURN
25987.022155328,-0.59326171875,-3.2,-0.05585053606381855,10.26421151840567,-2,0,1.401125494977227e-15,1.7514068687215337e-16,RETURN
25987.026154797,-0.72509765625,-3.7,-0.0645771823237902,11.643046133663265,11,0,1.0508441212329204e-15,1.3135551515411504e-16,RETURN
25987.030172303,-0.8349609375,-3.2,-0.05585053606381855,10.956021555926394,5,0,7.881330909246903e-16,9.851663636558629e-17,RETURN
25987.034151638,-0.966796875,-3.0,-0.05235987755982989,10.935205032040695,1,0,5.910998181935177e-16,7.388747727418971e-17,RETURN
25987.038266036,-1.07666015625,-3.0,-0.05235987755982989,11.248050803130997,9,0,4.433248636451383e-16,5.5415607955642285e-17,RETURN
25987.042268803,-1.23046875,-3.5,-0.061086523819801536,12.693320853703906,18,0,3.324936477338537e-16,4.1561705966731714e-17,RETURN
25987.046256316,-1.3623046875,-3.9000000000000004,-0.06806784082777886,13.872863345194714,6,0,2.493702358003903e-16,3.117127947504879e-17,RETURN
25987.05025653,-1.5380859375,-3.9000000000000004,-0.06806784082777886,14.384318650941779,8,0,1.870276768502927e-16,2.3378459606286588e-17,RETURN
25987.054259696,-1.73583984375,-5.4,-0.0942477796076938,17.961807408562304,23,0,1.4027075763771953e-16,1.753384470471494e-17,RETURN
25987.058154037,-1.99951171875,-6.300000000000001,-0.10995574287564278,20.53760170674955,6,0,1.0520306822828965e-16,1.3150383528536207e-17,RETURN
25987.062152318,-2.26318359375,-7.6000000000000005,-0.13264502315156906,23.913111465851472,9,0,7.890230117121725e-17,9.862787646402157e-18,RETURN
25987.066151501,-2.5927734375,-8.5,-0.14835298641951802,26.68649565473018,28,0,5.917672587841293e-17,7.397090734801616e-18,RETURN
25987.070149225,-2.92236328125,-8.1,-0.1413716694115407,26.860008469251774,21,0,4.438254440880971e-17,5.547818051101213e-18,RETURN
25987.074171633,-3.251953125,-8.3,-0.14486232791552936,28.23354981845547,1,0,3.328690830660728e-17,4.16086353832591e-18,RETURN
25987.078168222,-3.5595703125,-8.200000000000001,-0.14311699866353503,28.941392667015247,19,0,2.496518122995546e-17,3.1206476537444326e-18,RETURN
25987.082175756,-3.9111328125,-8.5,-0.14835298641951802,30.58115064628983,28,0,1.8723885922466596e-17,2.3404857403083246e-18,RETURN
25987.086253589,-4.2626953125,-8.9,-0.15533430342749532,32.42076849642294,-6,0,1.4042914441849948e-17,1.7553643052312435e-18,RETURN
25987.090255583,-4.63623046875,-9.3,-0.16231562043547265,34.326705195967804,5,0,1.0532185831387461e-17,1.3165232289234326e-18,RETURN
25987.094256529,-4.98779296875,-9.0,-0.15707963267948966,34.766845145971615,19,0,7.899139373540597e-18,9.873924216925746e-19,RETURN
25987.098153251,-5.33935546875,-8.6,-0.15009831567151233,35.00747743281731,41,0,5.924354530155447e-18,7.405443162694309e-19,RETURN
25987.102152966,-5.64697265625,-8.200000000000001,-0.14311699866353503,35.11601472707651,33,0,4.443265897616586e-18,5.554082372020733e-19,RETURN
25987.10614978,-5.9765625,-8.3,-0.14486232791552936,36.290594795173405,26,0,3.332449423212439e-18,4.165561779015549e-19,RETURN
25987.11014848,-6.328125,-8.700000000000001,-0.1518436449235067,38.13119961517735,21,0,2.4993370674093294e-18,3.124171334261662e-19,RETURN
25987.114150633,-6.6796875,-8.9,-0.15533430342749532,39.57190499642799,16,0,1.874502800556997e-18,2.343128500696246e-19,RETURN
25987.118207435,-7.05322265625,-8.700000000000001,-0.1518436449235067,40.27845086736314,43,0,1.405877100417748e-18,1.757346375522185e-19,RETURN
25987.12220539,-7.4267578125,-8.5,-0.14835298641951802,40.985313102751995,55,0,1.0544078253133108e-18,1.3180097816416385e-19,RETURN
25987.126148835,-7.75634765625,-8.6,-0.15009831567151233,42.1606351737134,19,0,7.908058689849832e-19,9.88507336231229e-20,RETURN
25987.130135454,-8.0859375,-8.6,-0.15009831567151233,43.13591723770816,33,0,5.931044017387374e-19,7.413805021734217e-20,RETURN
25987.134340939,-8.45947265625,-9.600000000000001,-0.16755160819145565,46.24240821785836,49,0,4.44828301304053e-19,5.560353766300662e-20,RETURN
25987.138153559,-8.876953125,-9.8,-0.1710422666954443,47.882161299096076,27,0,3.3362122597803973e-19,4.1702653247254966e-20,RETURN
25987.142157014,-9.25048828125,-10.0,-0.17453292519943295,49.389544941956345,64,0,2.502159194835298e-19,3.127698993544123e-20,RETURN
25987.146269416,-9.6240234375,-9.3,-0.16231562043547265,49.09667752296554,32,0,1.876619396126474e-19,2.3457742451580925e-20,RETURN
25987.150312861,-9.99755859375,-9.0,-0.15707963267948966,49.60414497191654,57,0,1.4074645470948553e-19,1.7593306838685692e-20,RETURN
25987.15428715,-10.37109375,-8.700000000000001,-0.1518436449235067,50.11194155210889,28,67,0.036603686041196466,0.004575460755149558,RETURN
25987.158340628,-10.74462890625,-10.100000000000001,-0.1762782544514273,54.01958675212474,69,67,0.06405645057209382,0.008007056321511727,RETURN
25987.162313643,-11.162109375,-10.4,-0.18151424220741028,55.8594281383438,27,67,0.08464602397026684,0.010580752996283355,RETURN
25987.1663474,-11.57958984375,-10.9,-0.19024088846738194,58.09917853820453,71,67,0.10008820401889659,0.012511025502362074,RETURN
25987.170324962,-12.041015625,-11.5,-0.2007128639793479,60.671042634816885,31,67,0.1116698390553689,0.013958729881921112,RETURN
25987.174333176,-12.5244140625,-12.0,-0.20943951023931956,63.10882855076292,76,67,0.12035606533272315,0.015044508166590394,RETURN
25987.178284843,-13.0517578125,-13.100000000000001,-0.22863813201125718,66.87872354884709,40,67,0.12687073504073884,0.015858841880092355,RETURN
25987.182163549,-13.55712890625,-13.4,-0.23387411976724015,68.98301879992117,71,67,0.13175673732175058,0.016469592165218823,RETURN
25987.186258164,-14.08447265625,-12.9,-0.22514747350726852,69.55267094713243,46,67,0.1354212390325094,0.016927654879063676,RETURN
