
t_s,q_deg,dq_deg_s,omega_rad_s,I_cmd_A,I_meas_A,emg_phase,emg_raw,emg_ac,emg_rect,emg_env,emg_env_f,mode
5622.869332178,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,79,-66,66,79.55,78.26363358239988,RELAX
5622.873404196,0.02197265625,0.0,0.0,-0.06591796875,-11,PREPARE,79,-66,66,79.55,78.45658854503989,RELAX
5622.877296547,0.02197265625,0.0,0.0,-0.06591796875,-2,PREPARE,82,-63,63,74.65,77.8856002632839,RELAX
5622.881297086,0.02197265625,0.0,0.0,-0.06591796875,13,PREPARE,81,-64,64,76.0,77.60276022379132,RELAX
5622.885349735,0.02197265625,0.0,0.0,-0.06591796875,-11,PREPARE,89,-56,56,74.75,77.17484619022262,RELAX
5622.889356517,0.02197265625,0.0,0.0,-0.06591796875,5,PREPARE,89,-56,56,74.75,76.81111926168923,RELAX
5622.893333097,0.02197265625,0.0,0.0,-0.06591796875,-4,PREPARE,233,88,88,73.6,76.32945137243586,RELAX
5622.897328163,0.02197265625,0.0,0.0,-0.06591796875,-6,PREPARE,234,89,89,75.8,76.25003366657047,RELAX
5622.901334951,0.02197265625,0.0,0.0,-0.06591796875,-6,PREPARE,71,-74,74,77.7,76.4675286165849,RELAX
5622.905340044,0.02197265625,0.0,0.0,-0.06591796875,-14,PREPARE,71,-74,74,77.7,76.65239932409716,RELAX
5622.909334004,0.02197265625,0.0,0.0,-0.06591796875,-9,PREPARE,71,-74,74,77.7,76.80953942548258,RELAX
5622.913335781,0.02197265625,0.0,0.0,-0.06591796875,10,PREPARE,260,115,115,75.85,76.6656085116602,RELAX
5622.917330133,0.02197265625,0.0,0.0,-0.06591796875,28,PREPARE,92,-53,53,73.5,76.19076723491116,RELAX
5622.921362536,0.02197265625,0.0,0.0,-0.06591796875,-1,PREPARE,101,-44,44,72.75,75.6746521496745,RELAX
5622.925354051,0.02197265625,0.0,0.0,-0.06591796875,6,PREPARE,79,-66,66,71.85,75.10095432722332,RELAX
5622.929333007,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,79,-66,66,71.85,74.61331117813982,RELAX
5622.933334985,0.02197265625,0.0,0.0,-0.06591796875,1,PREPARE,249,104,104,71.2,74.10131450141886,RELAX
5622.937337383,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,223,78,78,72.25,73.82361732620603,RELAX
5622.941303658,0.02197265625,0.0,0.0,-0.06591796875,0,PREPARE,75,-70,70,72.45,73.61757472727513,RELAX
5622.945337679,0.02197265625,0.0,0.0,-0.06591796875,6,PREPARE,75,-70,70,72.45,73.44243851818386,RELAX
5622.949345755,0.02197265625,0.0,0.0,-0.06591796875,7,PREPARE,75,-70,70,72.45,73.29357274045628,RELAX
5622.953346278,0.02197265625,0.0,0.0,-0.06591796875,25,PREPARE,225,80,80,70.55,72.88203682938784,RELAX
5622.957366595,0.02197265625,0.0,0.0,-0.06591796875,15,PREPARE,252,107,107,70.9,72.58473130497967,RELAX
5622.961366875,0.02197265625,0.0,0.0,-0.06591796875,5,PREPARE,66,-79,79,72.3,72.54202160923272,RELAX
5622.96534077,0.02197265625,0.0,0.0,-0.06591796875,7,PREPARE,66,-79,79,72.3,72.5057183678478,RELAX
5622.969347686,0.02197265625,0.0,0.0,-0.06591796875,-4,PREPARE,66,-79,79,72.3,72.47486061267064,RELAX
5622.973334125,0.02197265625,0.0,0.0,-0.06591796875,-23,PREPARE,196,51,51,69.1,71.96863152077005,RELAX
5622.977328825,0.02197265625,0.0,0.0,-0.06591796875,-8,PREPARE,407,262,262,79.05,73.03083679265454,RELAX
5622.981343194,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,72,-73,73,79.0,73.92621127375637,RELAX
5622.985352364,0.02197265625,0.0,0.0,-0.06591796875,-11,PREPARE,72,-73,73,79.0,74.68727958269291,RELAX
5622.989340859,0.02197265625,0.0,0.0,-0.06591796875,-14,PREPARE,127,-18,18,77.6,75.12418764528897,RELAX
5622.993337108,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,141,-4,4,73.4,74.86555949849563,RELAX
5622.99734001,0.02197265625,0.0,0.0,-0.06591796875,8,PREPARE,245,100,100,73.95,74.72822557372129,RELAX
5623.001301847,0.02197265625,0.0,0.0,-0.06591796875,4,PREPARE,71,-74,74,73.95,74.6114917376631,RELAX
5623.005357068,0.02197265625,0.0,0.0,-0.06591796875,-6,PREPARE,71,-74,74,73.95,74.51226797701364,RELAX
5623.009340683,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,71,-74,74,73.95,74.42792778046159,RELAX
5623.013336099,0.02197265625,0.0,0.0,-0.06591796875,-9,PREPARE,197,52,52,72.1,74.07873861339235,RELAX
5623.017333537,0.02197265625,0.0,0.0,-0.06591796875,-8,PREPARE,350,205,205,79.7,74.92192782138349,RELAX
5623.021349119,0.02197265625,0.0,0.0,-0.06591796875,3,PREPARE,60,-85,85,81.0,75.83363864817596,RELAX
5623.025301566,0.02197265625,0.0,0.0,-0.06591796875,-19,PREPARE,60,-85,85,81.0,76.60859285094958,RELAX
5623.029332037,0.02197265625,0.0,0.0,-0.06591796875,5,PREPARE,134,-11,11,79.0,76.96730392330713,RELAX
5623.033335223,0.02197265625,0.0,0.0,-0.06591796875,18,PREPARE,130,-15,15,74.55,76.60470833481106,RELAX
5623.037336525,0.02197265625,0.0,0.0,-0.06591796875,7,PREPARE,340,195,195,80.4,77.1740020845894,RELAX
5623.041336844,0.02197265625,0.0,0.0,-0.06591796875,1,PREPARE,68,-77,77,80.75,77.71040177190099,RELAX
5623.045297807,0.02197265625,0.0,0.0,-0.06591796875,13,PREPARE,68,-77,77,80.75,78.16634150611584,RELAX
5623.049296615,0.02197265625,0.0,0.0,-0.06591796875,11,PREPARE,68,-77,77,80.75,78.55389028019846,RELAX
5623.053338236,0.02197265625,0.0,0.0,-0.06591796875,23,PREPARE,213,68,68,83.15,79.24330673816868,RELAX
5623.057332667,0.02197265625,0.0,0.0,-0.06591796875,8,PREPARE,372,227,227,89.15,80.72931072744338,RELAX
5623.061348461,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,56,-89,89,89.0,81.96991411832687,RELAX
5623.065345317,0.02197265625,0.0,0.0,-0.06591796875,-2,PREPARE,56,-89,89,89.0,83.02442700057784,RELAX
5623.069330343,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,166,21,21,87.45,83.68826295049118,RELAX
5623.073348572,0.02197265625,0.0,0.0,-0.06591796875,9,PREPARE,154,9,9,85.35,83.93752350791749,RELAX
5623.077334419,0.02197265625,0.0,0.0,-0.06591796875,2,PREPARE,300,155,155,80.0,83.34689498172986,RELAX
5623.081298793,0.02197265625,0.0,0.0,-0.06591796875,6,PREPARE,60,-85,85,80.6,82.93486073447038,RELAX
5623.085342239,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,60,-85,85,80.6,82.58463162429982,RELAX
5623.089329391,0.02197265625,0.0,0.0,-0.06591796875,-8,PREPARE,60,-85,85,80.6,82.28693688065485,RELAX
5623.093329293,0.02197265625,0.0,0.0,-0.06591796875,4,PREPARE,210,65,65,84.35,82.59639634855662,RELAX
5623.097329542,0.02197265625,0.0,0.0,-0.06591796875,7,PREPARE,428,283,283,93.5,84.23193689627314,RELAX
5623.101333316,0.02197265625,0.0,0.0,-0.06591796875,-6,PREPARE,73,-72,72,93.4,85.60714636183218,RELAX
5623.105334682,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,73,-72,72,93.4,86.77607440755736,RELAX
5623.109331585,0.02197265625,0.0,0.0,-0.06591796875,4,PREPARE,148,3,3,91.55,87.49216324642376,RELAX
5623.113334635,0.02197265625,0.0,0.0,-0.06591796875,-9,PREPARE,168,23,23,90.1,87.88333875946019,RELAX
5623.117344347,0.02197265625,0.0,0.0,-0.06591796875,-15,PREPARE,250,105,105,85.1,87.46583794554115,RELAX
5623.121355415,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,86,-59,59,83.8,86.91596225370999,RELAX
5623.125299631,0.02197265625,0.0,0.0,-0.06591796875,-4,PREPARE,86,-59,59,83.8,86.4485679156535,RELAX
5623.129334685,0.02197265625,0.0,0.0,-0.06591796875,-8,PREPARE,86,-59,59,83.8,86.05128272830548,RELAX
5623.133337136,0.02197265625,0.0,0.0,-0.06591796875,20,PREPARE,216,71,71,87.8,86.31359031905966,RELAX
5623.137328277,0.02197265625,0.0,0.0,-0.06591796875,9,PREPARE,419,274,274,91.75,87.12905177120071,RELAX
5623.141339541,0.02197265625,0.0,0.0,-0.06591796875,14,PREPARE,68,-77,77,91.75,87.8221940055206,RELAX
5623.145332718,0.02197265625,0.0,0.0,-0.06591796875,27,PREPARE,68,-77,77,91.75,88.4113649046925,RELAX
5623.14933428,0.02197265625,0.0,0.0,-0.06591796875,15,PREPARE,164,19,19,88.6,88.43966016898864,RELAX
5623.153332949,0.02197265625,0.0,0.0,-0.06591796875,15,PREPARE,180,35,35,86.95,88.21621114364035,RELAX
5623.157338944,0.02197265625,0.0,0.0,-0.06591796875,12,PREPARE,300,155,155,83.35,87.4862794720943,RELAX
5623.161350111,0.02197265625,0.0,0.0,-0.06591796875,8,PREPARE,300,155,155,83.35,86.86583755128015,RELAX
5623.165392853,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,300,155,155,83.35,86.33846191858812,RELAX
5623.169348603,0.02197265625,0.0,0.0,-0.06591796875,-4,PREPARE,159,14,14,81.2,85.56769263079991,RELAX
5623.173343934,0.02197265625,0.0,0.0,-0.06591796875,-15,PREPARE,220,75,75,84.5,85.40753873617992,RELAX
5623.177349065,0.02197265625,0.0,0.0,-0.06591796875,-8,PREPARE,336,191,191,86.3,85.54140792575294,RELAX
5623.181335505,0.02197265625,0.0,0.0,-0.06591796875,11,PREPARE,66,-79,79,86.0,85.61019673689,RELAX
5623.185335916,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,66,-79,79,86.0,85.6686672263565,RELAX
5623.189402486,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,66,-79,79,86.0,85.71836714240304,RELAX
5623.193401561,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,182,37,37,85.25,85.64811207104259,RELAX
5623.197337609,0.02197265625,0.0,0.0,-0.06591796875,14,PREPARE,337,192,192,80.7,84.9058952603862,RELAX
5623.201337637,0.02197265625,0.0,0.0,-0.06591796875,8,PREPARE,90,-55,55,7.0,73.22001097132826,RELAX
5623.205364676,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,90,-55,55,7.0,63.28700932562902,RELAX
5623.20930242,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,145,0,0,79.7,65.74895792678467,RELAX
5623.213338426,0.02197265625,0.0,0.0,-0.06591796875,-6,PREPARE,143,-2,2,78.65,67.68411423776698,RELAX
5623.217335677,0.02197265625,0.0,0.0,-0.06591796875,-1,PREPARE,204,59,59,76.35,68.98399710210194,RELAX
5623.221300315,0.02197265625,0.0,0.0,-0.06591796875,-11,PREPARE,204,59,59,76.35,70.08889753678665,RELAX
5623.225336274,0.02197265625,0.0,0.0,-0.06591796875,13,PREPARE,204,59,59,76.35,71.02806290626864,RELAX
5623.229346032,0.02197265625,0.0,0.0,-0.06591796875,16,PREPARE,182,37,37,77.7,72.02885347032836,RELAX
5623.233360744,0.02197265625,0.0,0.0,-0.06591796875,-2,PREPARE,111,-34,34,75.85,72.6020254497791,RELAX
5623.237336661,0.02197265625,0.0,0.0,-0.06591796875,-13,PREPARE,132,-13,13,62.0,71.01172163231224,RELAX
5623.241374077,0.02197265625,0.0,0.0,-0.06591796875,-4,PREPARE,132,-13,13,62.0,69.65996338746541,RELAX
5623.245346814,0.02197265625,0.0,0.0,-0.06591796875,23,PREPARE,58,-87,87,63.3,68.7059688793456,RELAX
5623.249343629,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,242,97,97,67.2,68.48007354744377,RELAX
5623.253335617,0.02197265625,0.0,0.0,-0.06591796875,1,PREPARE,130,-15,15,66.2,68.1380625153272,RELAX
5623.257336928,0.02197265625,0.0,0.0,-0.06591796875,-7,PREPARE,208,63,63,61.6,67.15735313802813,RELAX
5623.261341747,0.02197265625,0.0,0.0,-0.06591796875,-6,PREPARE,208,63,63,61.6,66.32375016732391,RELAX
5623.265335365,0.02197265625,0.0,0.0,-0.06591796875,-7,PREPARE,208,63,63,61.6,65.61518764222532,RELAX
5623.269331906,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,169,24,24,64.0,65.37290949589152,RELAX
5623.273339927,0.02197265625,0.0,0.0,-0.06591796875,-7,PREPARE,115,-30,30,61.75,64.82947307150779,RELAX
5623.277342335,0.02197265625,0.0,0.0,-0.06591796875,-12,PREPARE,110,-35,35,53.9,63.19005211078162,RELAX
5623.28131025,0.02197265625,0.0,0.0,-0.06591796875,8,PREPARE,110,-35,35,53.9,61.79654429416438,RELAX
5623.285338545,0.02197265625,0.0,0.0,-0.06591796875,-4,PREPARE,51,-94,94,54.7,60.73206265003972,RELAX
5623.289335937,0.02197265625,0.0,0.0,-0.06591796875,-11,PREPARE,217,72,72,56.05,60.02975325253376,RELAX
5623.293339899,0.02197265625,0.0,0.0,-0.06591796875,-4,PREPARE,143,-2,2,54.3,59.170290264653694,RELAX
5623.297339013,0.02197265625,0.0,0.0,-0.06591796875,14,PREPARE,227,82,82,48.8,57.61474672495564,RELAX
5623.301330634,0.02197265625,0.0,0.0,-0.06591796875,2,PREPARE,227,82,82,48.8,56.29253471621229,RELAX
5623.305330834,0.02197265625,0.0,0.0,-0.06591796875,-14,PREPARE,227,82,82,48.8,55.16865450878044,RELAX
5623.309335763,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,173,28,28,51.6,54.63335633246338,RELAX
5623.313330339,0.02197265625,0.0,0.0,-0.06591796875,-2,PREPARE,113,-32,32,53.1,54.40335288259387,RELAX
5623.317340762,0.02197265625,0.0,0.0,-0.06591796875,-8,PREPARE,101,-44,44,52.0,54.0428499502048,RELAX
5623.321344634,0.02197265625,0.0,0.0,-0.06591796875,-15,PREPARE,101,-44,44,52.0,53.73642245767408,RELAX
5623.325349313,0.02197265625,0.0,0.0,-0.06591796875,21,PREPARE,40,-105,105,53.4,53.68595908902297,RELAX
5623.329339492,0.02197265625,0.0,0.0,-0.06591796875,21,PREPARE,256,111,111,57.1,54.198065225669524,RELAX
5623.333356692,0.02197265625,0.0,0.0,-0.06591796875,27,PREPARE,73,-72,72,59.0,54.918355441819095,RELAX
5623.337302983,0.02197265625,0.0,0.0,-0.06591796875,7,PREPARE,220,75,75,62.1,55.99560212554623,RELAX
5623.341303138,0.02197265625,0.0,0.0,-0.06591796875,-7,PREPARE,220,75,75,62.1,56.91126180671429,RELAX
5623.345335239,0.02197265625,0.0,0.0,-0.06591796875,-16,PREPARE,220,75,75,62.1,57.68957253570714,RELAX
5623.349335708,0.02197265625,0.0,0.0,-0.06591796875,9,PREPARE,128,-17,17,57.8,57.706136655351074,RELAX
5623.353338277,0.02197265625,0.0,0.0,-0.06591796875,11,PREPARE,115,-30,30,58.55,57.83271615704841,RELAX
5623.357302073,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,117,-28,28,56.8,57.67780873349115,RELAX
5623.361359874,0.02197265625,0.0,0.0,-0.06591796875,13,PREPARE,117,-28,28,56.8,57.54613742346748,RELAX
5623.365350545,0.02197265625,0.0,0.0,-0.06591796875,-12,PREPARE,50,-95,95,57.0,57.46421680994736,RELAX
5623.369340753,0.02197265625,0.0,0.0,-0.06591796875,1,PREPARE,216,71,71,59.35,57.747084288455255,RELAX
5623.373327511,0.02197265625,0.0,0.0,-0.06591796875,-9,PREPARE,62,-83,83,62.0,58.38502164518697,RELAX
5623.377339628,0.02197265625,0.0,0.0,-0.06591796875,-9,PREPARE,235,90,90,64.75,59.33976839840892,RELAX
5623.381336139,0.02197265625,0.0,0.0,-0.06591796875,-12,PREPARE,235,90,90,64.75,60.15130313864758,RELAX
5623.385338685,0.02197265625,0.0,0.0,-0.06591796875,-1,PREPARE,235,90,90,64.75,60.84110766785044,RELAX
5623.389328219,0.02197265625,0.0,0.0,-0.06591796875,15,PREPARE,134,-11,11,60.25,60.75244151767287,RELAX
5623.393328095,0.02197265625,0.0,0.0,-0.06591796875,10,PREPARE,129,-16,16,60.95,60.782075290021936,RELAX
5623.397339304,0.02197265625,0.0,0.0,-0.06591796875,-2,PREPARE,142,-3,3,57.0,60.21476399651864,RELAX
5623.401347084,0.02197265625,0.0,0.0,-0.06591796875,-15,PREPARE,142,-3,3,57.0,59.73254939704084,RELAX
5623.405371097,0.02197265625,0.0,0.0,-0.06591796875,11,PREPARE,142,-3,3,57.0,59.32266698748471,RELAX
5623.409393741,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,228,83,83,59.9,59.409266939362,RELAX
5623.413341892,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,98,-47,47,60.65,59.5953768984577,RELAX
5623.417329471,0.02197265625,0.0,0.0,-0.06591796875,-2,PREPARE,98,-47,47,60.65,59.75357036368905,RELAX
5623.421328478,0.02197265625,0.0,0.0,-0.06591796875,-7,PREPARE,98,-47,47,60.65,59.888034809135696,RELAX
5623.425333267,0.02197265625,0.0,0.0,-0.06591796875,-11,PREPARE,67,-78,78,57.95,59.597329587765344,RELAX
5623.429338441,0.02197265625,0.0,0.0,-0.06591796875,-4,PREPARE,149,4,4,52.6,58.54773014960054,RELAX
5623.433340102,0.02197265625,0.0,0.0,-0.06591796875,-2,PREPARE,126,-19,19,49.95,57.25807062716046,RELAX
5623.4373371,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,192,47,47,48.55,55.95186003308638,RELAX
5623.441339336,0.02197265625,0.0,0.0,-0.06591796875,7,PREPARE,192,47,47,48.55,54.84158102812342,RELAX
5623.445341368,0.02197265625,0.0,0.0,-0.06591796875,-8,PREPARE,192,47,47,48.55,53.897843873904904,RELAX
5623.449352646,0.02197265625,0.0,0.0,-0.06591796875,9,PREPARE,203,58,58,50.8,53.433167292819164,RELAX
5623.453336646,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,100,-45,45,51.55,53.15069219889629,RELAX
5623.457338694,0.02197265625,0.0,0.0,-0.06591796875,-15,PREPARE,155,10,10,5.0,45.92808836906184,RELAX
5623.461336346,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,155,10,10,5.0,39.78887511370256,RELAX
5623.465338616,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,48,-97,97,50.75,41.43304384664718,RELAX
5623.469334226,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,263,118,118,53.1,43.18308726965011,RELAX
5623.473337778,0.02197265625,0.0,0.0,-0.06591796875,-4,PREPARE,57,-88,88,53.35,44.7081241792026,RELAX
5623.477337884,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,57,-88,88,53.35,46.00440555232221,RELAX
5623.48136651,0.02197265625,0.0,0.0,-0.06591796875,-9,PREPARE,57,-88,88,53.35,47.10624471947388,RELAX
5623.485345199,0.02197265625,0.0,0.0,-0.06591796875,14,PREPARE,48,-97,97,53.85,48.117808011552796,RELAX
5623.489340247,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,279,134,134,60.0,49.90013680981988,RELAX
5623.493338076,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,50,-95,95,63.0,51.8651162883469,RELAX
5623.497339275,0.02197265625,0.0,0.0,-0.06591796875,27,PREPARE,50,-95,95,63.0,53.535348845094866,RELAX
5623.501341401,0.02197265625,0.0,0.0,-0.06591796875,-9,PREPARE,180,35,35,65.55,55.33754651833064,RELAX
5623.505339003,0.02197265625,0.0,0.0,-0.06591796875,-7,PREPARE,64,-81,81,65.3,56.831914540581046,RELAX
5623.509342329,0.02197265625,0.0,0.0,-0.06591796875,11,PREPARE,256,111,111,66.7,58.31212735949389,RELAX
5623.513334438,0.02197265625,0.0,0.0,-0.06591796875,-2,PREPARE,55,-90,90,68.85,59.89280825556981,RELAX
5623.517350187,0.02197265625,0.0,0.0,-0.06591796875,-11,PREPARE,55,-90,90,68.85,61.236387017234335,RELAX
5623.521355049,0.02197265625,0.0,0.0,-0.06591796875,9,PREPARE,55,-90,90,68.85,62.37842896464918,RELAX
5623.525349852,0.02197265625,0.0,0.0,-0.06591796875,-7,PREPARE,39,-106,106,72.5,63.8966646199518,RELAX
5623.529340955,0.02197265625,0.0,0.0,-0.06591796875,-11,PREPARE,296,151,151,79.85,66.28966492695903,RELAX
5623.53332945,0.02197265625,0.0,0.0,-0.06591796875,11,PREPARE,46,-99,99,83.8,68.91621518791518,RELAX
5623.537339623,0.02197265625,0.0,0.0,-0.06591796875,-5,PREPARE,46,-99,99,83.8,71.14878290972791,RELAX
5623.541335907,0.02197265625,0.0,0.0,-0.06591796875,-6,PREPARE,169,24,24,82.7,72.88146547326873,RELAX
5623.54534012,0.02197265625,0.0,0.0,-0.06591796875,-6,PREPARE,45,-100,100,83.45,74.46674565227842,RELAX
5623.549339297,0.02197265625,0.0,0.0,-0.06591796875,14,PREPARE,237,92,92,85.15,76.06923380443666,RELAX
5623.553337486,0.02197265625,0.0,0.0,-0.06591796875,14,PREPARE,62,-83,83,87.05,77.71634873377117,RELAX
5623.557339123,0.02197265625,0.0,0.0,-0.06591796875,15,PREPARE,62,-83,83,87.05,79.1163964237055,RELAX
5623.561354583,0.02197265625,0.0,0.0,-0.06591796875,-2,PREPARE,62,-83,83,87.05,80.30643696014967,RELAX
5623.565348745,0.02197265625,0.0,0.0,-0.06591796875,-8,PREPARE,42,-103,103,89.7,81.71547141612722,RELAX
5623.56935082,0.02197265625,0.0,0.0,-0.06591796875,-15,PREPARE,268,123,123,89.95,82.95065070370813,RELAX
5623.573345338,0.02197265625,0.0,0.0,-0.06591796875,-14,PREPARE,50,-95,95,90.3,84.05305309815192,RELAX
5623.577355155,0.02197265625,0.0,0.0,-0.06591796875,-13,PREPARE,50,-95,95,90.3,84.99009513342914,RELAX
5623.581341931,0.02197265625,0.0,0.0,-0.06591796875,4,PREPARE,179,34,34,88.6,85.53158086341477,RELAX
5623.585338221,0.02197265625,0.0,0.0,-0.06591796875,-8,PREPARE,38,-107,107,89.1,86.06684373390254,RELAX
5623.58934056,0.02197265625,0.0,0.0,-0.06591796875,20,PREPARE,265,120,120,88.4,86.41681717381717,RELAX
5623.593340276,0.02197265625,0.0,0.0,-0.06591796875,5,PREPARE,73,-72,72,87.25,86.5417945977446,RELAX
5623.597349898,0.02197265625,0.0,0.0,-0.06591796875,4,PREPARE,73,-72,72,87.25,86.64802540808292,RELAX
5623.601384007,0.02197265625,0.0,0.0,-0.06591796875,-8,PREPARE,73,-72,72,87.25,86.73832159687048,RELAX
5623.605342033,0.02197265625,0.0,0.0,-0.06591796875,3,PREPARE,43,-102,102,87.1,86.7925733573399,RELAX
5623.609340929,0.02197265625,0.0,0.0,-0.06591796875,24,PREPARE,279,134,134,88.25,87.01118735373892,RELAX
5623.61332314,0.02197265625,0.0,0.0,-0.06591796875,14,PREPARE,44,-101,101,88.0,87.15950925067808,RELAX
5623.617391304,0.02197265625,0.0,0.0,-0.06591796875,-4,PREPARE,44,-101,101,88.0,87.28558286307637,RELAX
5623.621409304,0.02197265625,0.0,0.0,-0.06591796875,-16,PREPARE,183,38,38,87.6,87.33274543361492,RELAX
5623.625401896,0.02197265625,0.0,0.0,-0.06591796875,-13,PREPARE,44,-101,101,87.35,87.33533361857269,RELAX
5623.629391885,0.02197265625,0.0,0.0,-0.06591796875,-8,PREPARE,247,102,102,84.9,86.97003357578679,RELAX
5623.633393172,0.02197265625,0.0,0.0,-0.06591796875,-1,PREPARE,73,-72,72,83.55,86.45702853941877,RELAX
5623.637416119,0.02197265625,0.0,0.0,-0.06591796875,9,PREPARE,73,-72,72,83.55,86.02097425850596,RELAX
5623.641300921,0.02197265625,0.0,0.0,-0.06591796875,5,PREPARE,73,-72,72,83.55,85.65032811973006,RELAX
5623.645340229,0.02197265625,0.0,0.0,-0.06591796875,2,PREPARE,39,-106,106,82.7,85.20777890177055,RELAX
5623.649334699,0.02197265625,0.0,0.0,-0.06591796875,-2,PREPARE,262,117,117,83.95,85.01911206650497,RELAX
5623.653344101,0.02197265625,0.0,0.0,-0.06591796875,-7,PREPARE,46,-99,99,84.75,84.97874525652924,RELAX
5623.657303199,0.02197265625,0.0,0.0,-0.06591796875,-12,PREPARE,46,-99,99,84.75,84.94443346804985,RELAX
5623.661343738,0.02197265625,0.0,0.0,-0.06591796875,1,PREPARE,186,41,41,83.95,84.79526844784237,RELAX
5623.665332393,0.02197265625,0.0,0.0,-0.06591796875,1,PREPARE,41,-104,104,84.0,84.67597818066602,RELAX
5623.669344882,0.02197265625,0.0,0.0,-0.06591796875,27,PREPARE,268,123,123,84.0,84.57458145356611,RELAX
5623.67333642,0.02197265625,0.0,0.0,-0.06591796875,7,PREPARE,268,123,123,84.0,84.48839423553119,RELAX
5623.677331276,0.02197265625,0.0,0.0,-0.06591796875,-4,PREPARE,268,123,123,84.0,84.4151351002015,RELAX
5623.68134897,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,158,13,13,82.2,84.08286483517126,RELAX
5623.685343128,0.02197265625,0.0,0.0,-0.06591796875,3,PREPARE,48,-97,97,81.7,83.72543510989559,RELAX
5623.68933295,0.02197265625,0.0,0.0,-0.06591796875,-2,PREPARE,259,114,114,81.4,83.37661984341125,RELAX
5623.693342261,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,50,-95,95,82.55,83.25262686689956,RELAX
5623.697330815,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,50,-95,95,82.55,83.14723283686463,RELAX
5623.701342994,0.02197265625,0.0,0.0,-0.06591796875,-9,PREPARE,50,-95,95,82.55,83.05764791133494,RELAX
5623.705331561,0.02197265625,0.0,0.0,-0.06591796875,14,PREPARE,48,-97,97,83.6,83.1390007246347,RELAX
5623.709298326,0.02197265625,0.0,0.0,-0.06591796875,25,PREPARE,286,141,141,83.95,83.2606506159395,RELAX
5623.713409609,0.02197265625,0.0,0.0,-0.06591796875,-4,PREPARE,286,141,141,83.95,83.36405302354858,RELAX
5623.717293796,0.02197265625,0.0,0.0,-0.06591796875,-3,PREPARE,286,141,141,83.95,83.4519450700163,RELAX
5623.721297423,0.02197265625,0.0,0.0,-0.06591796875,-21,PREPARE,165,20,20,81.6,83.17415330951384,RELAX
5623.725399212,0.02197265625,0.0,0.0,-0.06591796875,-11,PREPARE,46,-99,99,81.5,82.92303031308677,RELAX
5623.729340243,0.02197265625,0.0,0.0,-0.06591796875,9,PREPARE,280,135,135,83.15,82.95707576612375,RELAX
